Date,Open,High,Low,Close,Adj Close,Volume
1973-02-23,0.020671001,0.020833001,0.020589,0.020752,0.011267024,6451200
1973-02-26,0.020671001,0.020671001,0.020589,0.020589,0.011178529,2457600
1973-02-27,0.020589,0.020589,0.020426,0.020426,0.011090025,4300800
1973-02-28,0.020182,0.020182,0.020101,0.020182,0.010957552,7680000
1973-03-01,0.020020001,0.020020001,0.020020001,0.020020001,0.010869591,307200
1973-03-02,0.019938,0.019938,0.019774999,0.019857001,0.01078109,7833600
1973-03-05,0.019857001,0.019857001,0.019368,0.019368,0.010515599,25036800
1973-03-06,0.019368,0.01945,0.018392,0.018472999,0.01002967,17971200
1973-03-07,0.018229,0.018229,0.01709,0.017984999,0.009764719,15360000
1973-03-08,0.018392,0.019368,0.018392,0.01888,0.010250645,9830400
1973-03-09,0.01888,0.01888,0.018392,0.018635999,0.010118169,7680000
1973-03-12,0.018717,0.01888,0.018717,0.018717,0.010162148,1689600
1973-03-13,0.018555,0.018555,0.018147999,0.018147999,0.009853216,4454400
1973-03-14,0.018147999,0.018717,0.018147999,0.018555,0.010074186,5376000
1973-03-15,0.018555,0.018962,0.018229,0.018229,0.009897191,2150400
1973-03-16,0.018066,0.018066,0.017659999,0.018066,0.009808699,3379200
1973-03-19,0.017904,0.017904,0.017659999,0.017659999,0.009588263,1536000
1973-03-20,0.017578,0.017578,0.017253,0.017253,0.009367287,460800
1973-03-21,0.017253,0.017253,0.016927,0.016927,0.009190293,6604800
1973-03-22,0.016439,0.016439,0.014079,0.014079,0.007644007,12902400
1973-03-23,0.014079,0.014323,0.013997,0.014242,0.007732505,16588800
1973-03-26,0.014242,0.014404,0.014242,0.014323,0.007776481,4147200
1973-03-27,0.014323,0.014893,0.014242,0.014893,0.008085958,14592000
1973-03-28,0.014811,0.014811,0.014648,0.014648,0.007952934,2611200
1973-03-29,0.01473,0.01473,0.01473,0.01473,0.007997461,153600
1973-03-30,0.014811,0.014893,0.014811,0.014811,0.008041436,4147200
1973-04-02,0.014811,0.014893,0.014648,0.014893,0.008085958,4608000
1973-04-03,0.014893,0.014893,0.014893,0.014893,0.008085958,460800
1973-04-04,0.014893,0.014893,0.01473,0.014893,0.008085958,1536000
1973-04-05,0.014567,0.014567,0.01416,0.01416,0.007687987,4300800
1973-04-06,0.01416,0.01416,0.01416,0.01416,0.007687987,460800
1973-04-09,0.01416,0.01416,0.01416,0.01416,0.007687987,153600
1973-04-10,0.01416,0.014323,0.01416,0.014242,0.007732505,3993600
1973-04-11,0.014242,0.014323,0.014079,0.01416,0.007687987,1382400
1973-04-12,0.01416,0.01416,0.01416,0.01416,0.007687987,460800
1973-04-13,0.01416,0.01416,0.014079,0.01416,0.007687987,921600
1973-04-16,0.013997,0.013997,0.013835,0.013916,0.007555509,2764800
1973-04-17,0.013916,0.013916,0.013916,0.013916,0.007555509,0
1973-04-18,0.013835,0.013835,0.013753,0.013835,0.00751153,2304000
1973-04-19,0.013835,0.014242,0.013835,0.014242,0.007732505,2150400
1973-04-23,0.014323,0.014648,0.014323,0.014648,0.007952934,8601600
1973-04-24,0.014893,0.015055,0.014893,0.015055,0.008173916,2150400
1973-04-25,0.015055,0.015137,0.015055,0.015055,0.008173916,4300800
1973-04-26,0.015055,0.015055,0.014974,0.014974,0.008129937,8601600
1973-04-27,0.014974,0.015055,0.014648,0.014648,0.007952934,3379200
1973-04-30,0.014567,0.014567,0.014567,0.014567,0.007908952,1536000
1973-05-01,0.014486,0.014486,0.014486,0.014486,0.007864982,768000
1973-05-02,0.014404,0.014404,0.014404,0.014404,0.007820461,153600
1973-05-03,0.014404,0.014404,0.014323,0.014404,0.007820461,614400
1973-05-04,0.014567,0.014648,0.014567,0.014648,0.007952934,3532800
1973-05-07,0.014486,0.014486,0.014486,0.014486,0.007864982,153600
1973-05-08,0.014486,0.014486,0.014486,0.014486,0.007864982,0
1973-05-09,0.014567,0.01473,0.014567,0.014648,0.007952934,1382400
1973-05-10,0.014648,0.014648,0.014648,0.014648,0.007952934,1228800
1973-05-11,0.014486,0.014486,0.014486,0.014486,0.007864982,307200
1973-05-14,0.014242,0.014242,0.013835,0.013916,0.007555509,9216000
1973-05-15,0.013835,0.013835,0.013835,0.013835,0.00751153,2304000
1973-05-16,0.013835,0.013835,0.013835,0.013835,0.00751153,0
1973-05-17,0.013997,0.014079,0.013997,0.013997,0.007599486,5529600
1973-05-18,0.014079,0.014079,0.014079,0.014079,0.007644007,614400
1973-05-21,0.013997,0.013997,0.013916,0.013916,0.007555509,3686400
1973-05-22,0.013916,0.013997,0.013672,0.013916,0.007555509,5990400
1973-05-23,0.013753,0.013753,0.013672,0.013672,0.007423033,1536000
1973-05-24,0.013672,0.013753,0.013428,0.013509,0.007334538,5376000
1973-05-25,0.013672,0.013997,0.013672,0.013997,0.007599486,10905600
1973-05-29,0.01416,0.01473,0.01416,0.01473,0.007997461,1843200
1973-05-30,0.014567,0.014567,0.014323,0.014323,0.007776481,460800
1973-05-31,0.014323,0.014323,0.01416,0.014323,0.007776481,614400
1973-06-01,0.014323,0.014323,0.014323,0.014323,0.007776481,0
1973-06-04,0.014323,0.014323,0.014323,0.014323,0.007776481,0
1973-06-05,0.01416,0.01416,0.01416,0.01416,0.007687987,153600
1973-06-06,0.013997,0.013997,0.012451,0.013021,0.00706958,11827200
1973-06-07,0.013021,0.013021,0.012858,0.012939,0.007025058,4454400
1973-06-08,0.012939,0.012939,0.012939,0.012939,0.007025058,153600
1973-06-11,0.012939,0.012939,0.012777,0.012777,0.006937102,307200
1973-06-12,0.012695,0.012695,0.012207,0.012207,0.006627628,3686400
1973-06-13,0.012044,0.012044,0.011393,0.011393,0.006185679,149913600
1973-06-14,0.01123,0.01123,0.009766,0.01001,0.005434795,7372800
1973-06-15,0.01001,0.010091,0.009766,0.009766,0.005302322,4300800
1973-06-18,0.009847,0.009847,0.009847,0.009847,0.005346303,3379200
1973-06-19,0.009847,0.010173,0.009766,0.010173,0.005523297,2764800
1973-06-20,0.010335,0.011393,0.010335,0.01123,0.006097178,4761600
1973-06-21,0.01123,0.011393,0.011068,0.011393,0.006185679,4300800
1973-06-22,0.011393,0.011556,0.011149,0.011149,0.006053206,1843200
1973-06-25,0.011068,0.011068,0.010742,0.010742,0.00583223,768000
1973-06-26,0.010579,0.010579,0.009603,0.009603,0.005213822,51916800
1973-06-27,0.009603,0.009847,0.009603,0.009847,0.005346303,5222400
1973-06-28,0.009847,0.010091,0.009766,0.009766,0.005302322,2304000
1973-06-29,0.009766,0.009847,0.009766,0.009847,0.005346303,3532800
1973-07-02,0.009847,0.010173,0.009847,0.010173,0.005523297,3993600
1973-07-03,0.010335,0.010498,0.010335,0.010498,0.005699751,1843200
1973-07-05,0.010498,0.010498,0.010498,0.010498,0.005699751,0
1973-07-06,0.010498,0.010498,0.010335,0.010498,0.005699751,1536000
1973-07-09,0.010498,0.010498,0.010173,0.010173,0.005523297,2764800
1973-07-10,0.010091,0.010091,0.01001,0.010091,0.005478776,460800
1973-07-11,0.01001,0.01001,0.009847,0.009928,0.005390275,1228800
1973-07-12,0.009766,0.009766,0.009603,0.009766,0.005302322,5836800
1973-07-13,0.009766,0.009766,0.009766,0.009766,0.005302322,2918400
1973-07-16,0.009928,0.010905,0.009928,0.010905,0.005920726,2611200
1973-07-17,0.010986,0.011068,0.010986,0.011068,0.006009226,921600
1973-07-18,0.011149,0.011719,0.011149,0.011719,0.006362677,2611200
1973-07-19,0.011882,0.01237,0.011882,0.01237,0.006716128,1228800
1973-07-20,0.012614,0.013184,0.012614,0.013184,0.007158081,4300800
1973-07-23,0.013184,0.013916,0.013102,0.013916,0.007555509,4915200
1973-07-24,0.013997,0.016194999,0.013997,0.015625,0.008483386,8448000
1973-07-25,0.015706001,0.016764,0.015706001,0.016764,0.009101793,8140800
1973-07-26,0.016764,0.017170999,0.016113,0.016113,0.008748339,4761600
1973-07-27,0.015869001,0.015869001,0.014404,0.014567,0.007908952,5836800
1973-07-30,0.01473,0.015137,0.01473,0.015137,0.008218437,768000
1973-07-31,0.015137,0.015625,0.015137,0.015625,0.008483386,3686400
1973-08-01,0.015625,0.015625,0.014811,0.014811,0.008041436,3686400
1973-08-02,0.014567,0.014567,0.014323,0.014567,0.007908952,3379200
1973-08-03,0.014404,0.014404,0.014404,0.014404,0.007820461,1689600
1973-08-06,0.014404,0.014567,0.014323,0.014323,0.007776481,1996800
1973-08-07,0.014323,0.014323,0.013997,0.01416,0.007687987,1228800
1973-08-08,0.013997,0.013997,0.013509,0.013509,0.007334538,1689600
1973-08-09,0.013509,0.013835,0.013509,0.013672,0.007423033,1843200
1973-08-10,0.013835,0.01416,0.013835,0.014079,0.007644007,3993600
1973-08-13,0.014079,0.014079,0.014079,0.014079,0.007644007,0
1973-08-14,0.013916,0.013916,0.013509,0.013509,0.007334538,2764800
1973-08-15,0.013509,0.013509,0.013509,0.013509,0.007334538,0
1973-08-16,0.013672,0.013672,0.013672,0.013672,0.007423033,1382400
1973-08-17,0.013835,0.01416,0.013835,0.013997,0.007599486,1996800
1973-08-20,0.013835,0.013835,0.013346,0.013346,0.007246037,1536000
1973-08-21,0.013102,0.013102,0.012695,0.012939,0.007025058,6144000
1973-08-22,0.012939,0.012939,0.012858,0.012939,0.007025058,1075200
1973-08-23,0.013021,0.013021,0.013021,0.013021,0.00706958,1228800
1973-08-24,0.013346,0.013916,0.013346,0.013672,0.007423033,7372800
1973-08-27,0.013835,0.013916,0.013835,0.013916,0.007555509,307200
1973-08-28,0.013997,0.014079,0.013997,0.013997,0.007599486,1536000
1973-08-29,0.013997,0.01416,0.013997,0.013997,0.007599486,2150400
1973-08-30,0.013916,0.013916,0.01359,0.01359,0.007378513,1075200
1973-08-31,0.01359,0.013753,0.01359,0.013753,0.007467007,1536000
1973-09-04,0.013916,0.01416,0.013916,0.01416,0.007687987,1228800
1973-09-05,0.01416,0.01416,0.01416,0.01416,0.007687987,0
1973-09-06,0.01416,0.01416,0.01416,0.01416,0.007687987,1843200
1973-09-07,0.013997,0.013997,0.013997,0.013997,0.007599486,7833600
1973-09-10,0.013997,0.013997,0.013997,0.013997,0.007599486,0
1973-09-11,0.013997,0.01416,0.013509,0.013672,0.007423033,9369600
1973-09-12,0.013509,0.013509,0.012695,0.012777,0.006937102,3686400
1973-09-13,0.012614,0.012614,0.012614,0.012614,0.006848605,153600
1973-09-14,0.012777,0.012777,0.012777,0.012777,0.006937102,1382400
1973-09-17,0.012858,0.013021,0.012858,0.013021,0.00706958,3686400
1973-09-18,0.013021,0.013672,0.013021,0.013672,0.007423033,3993600
1973-09-19,0.013672,0.014486,0.013672,0.014486,0.007864982,11366400
1973-09-20,0.014648,0.014974,0.014648,0.014974,0.008129937,8140800
1973-09-21,0.014974,0.014974,0.014974,0.014974,0.008129937,0
1973-09-24,0.014974,0.014974,0.014567,0.014567,0.007908952,1689600
1973-09-25,0.014648,0.014648,0.014648,0.014648,0.007952934,768000
1973-09-26,0.014648,0.014811,0.014404,0.014811,0.008041436,3840000
1973-09-27,0.014811,0.014893,0.014486,0.014648,0.007952934,7219200
1973-09-28,0.014648,0.014648,0.014648,0.014648,0.007952934,0
1973-10-01,0.014567,0.014567,0.014404,0.014567,0.007908952,921600
1973-10-02,0.014486,0.014486,0.014323,0.014404,0.007820461,1075200
1973-10-03,0.014404,0.014486,0.014323,0.014486,0.007864982,1382400
1973-10-04,0.014648,0.014648,0.014648,0.014648,0.007952934,768000
1973-10-05,0.01473,0.014893,0.01473,0.014893,0.008085958,2457600
1973-10-08,0.014893,0.014893,0.014811,0.014811,0.008041436,921600
1973-10-09,0.014811,0.014811,0.014811,0.014811,0.008041436,307200
1973-10-10,0.014811,0.014811,0.01473,0.01473,0.007997461,2764800
1973-10-11,0.01473,0.01473,0.014648,0.014648,0.007952934,1689600
1973-10-12,0.014811,0.015299,0.014811,0.015299,0.008306387,3993600
1973-10-15,0.015299,0.015299,0.015299,0.015299,0.008306387,307200
1973-10-16,0.015055,0.015055,0.014974,0.014974,0.008129937,768000
1973-10-17,0.014974,0.014974,0.014974,0.014974,0.008129937,0
1973-10-18,0.014974,0.015137,0.014974,0.014974,0.008129937,1843200
1973-10-19,0.014974,0.015137,0.014974,0.014974,0.008129937,1382400
1973-10-22,0.014811,0.014811,0.014811,0.014811,0.008041436,921600
1973-10-23,0.015137,0.015137,0.015137,0.015137,0.008218437,5376000
1973-10-24,0.015137,0.015137,0.015137,0.015137,0.008218437,0
1973-10-25,0.015137,0.015137,0.014974,0.014974,0.008129937,1075200
1973-10-26,0.014974,0.015137,0.014974,0.014974,0.008129937,5529600
1973-10-29,0.015137,0.015299,0.015137,0.015299,0.008306387,1843200
1973-10-30,0.015544,0.015625,0.015544,0.015625,0.008483386,2918400
1973-10-31,0.015462,0.015462,0.015299,0.015299,0.008306387,1536000
1973-11-01,0.015055,0.015055,0.014974,0.014974,0.008129937,614400
1973-11-02,0.014811,0.014811,0.014811,0.014811,0.008041436,153600
1973-11-05,0.014648,0.014648,0.014079,0.014079,0.007644007,1689600
1973-11-06,0.014079,0.01416,0.013835,0.013835,0.00751153,5068800
1973-11-07,0.013672,0.013672,0.013509,0.01359,0.007378513,768000
1973-11-08,0.01359,0.01359,0.013509,0.01359,0.007378513,4454400
1973-11-09,0.01359,0.013753,0.013265,0.013265,0.007202053,1689600
1973-11-12,0.013265,0.013265,0.012858,0.012858,0.006981082,4454400
1973-11-13,0.012695,0.012695,0.011963,0.012044,0.006539131,2918400
1973-11-14,0.012044,0.012044,0.011882,0.012044,0.006539131,1996800
1973-11-15,0.012044,0.012288,0.011882,0.012126,0.006583654,6297600
1973-11-16,0.012126,0.012207,0.011963,0.012126,0.006583654,2611200
1973-11-19,0.011963,0.011963,0.011475,0.011475,0.006230201,1843200
1973-11-20,0.011312,0.011312,0.010417,0.010417,0.00565577,4761600
1973-11-21,0.010335,0.010335,0.010173,0.010173,0.005523297,18432000
1973-11-23,0.010173,0.010173,0.010173,0.010173,0.005523297,12134400
1973-11-26,0.010173,0.010173,0.009277,0.009277,0.005036828,6451200
1973-11-27,0.009277,0.009766,0.009115,0.009766,0.005302322,35635200
1973-11-28,0.010091,0.010498,0.010091,0.010091,0.005478776,9523200
1973-11-29,0.010091,0.010254,0.010091,0.010173,0.005523297,1382400
1973-11-30,0.010091,0.010091,0.010091,0.010091,0.005478776,307200
1973-12-03,0.01001,0.01001,0.009684,0.009684,0.005257799,2150400
1973-12-04,0.009684,0.009766,0.009521,0.009603,0.005213822,4454400
1973-12-05,0.009603,0.009603,0.00944,0.00944,0.005125322,1689600
1973-12-06,0.009603,0.009684,0.009603,0.009684,0.005257799,460800
1973-12-07,0.009684,0.009928,0.009684,0.009928,0.005390275,11520000
1973-12-10,0.009928,0.009928,0.009766,0.009847,0.005346303,6451200
1973-12-11,0.009847,0.009928,0.009684,0.009684,0.005257799,2611200
1973-12-12,0.009603,0.009603,0.00944,0.00944,0.005125322,1689600
1973-12-13,0.00944,0.00944,0.008708,0.008708,0.004727893,6297600
1973-12-14,0.008708,0.008708,0.008464,0.008708,0.004727893,3686400
1973-12-17,0.008708,0.008708,0.008382,0.008382,0.004550897,1689600
1973-12-18,0.008382,0.008626,0.008138,0.008626,0.004683373,14592000
1973-12-19,0.008626,0.008952,0.008545,0.008789,0.004771874,9369600
1973-12-20,0.008789,0.008952,0.008545,0.008789,0.004771874,6451200
1973-12-21,0.008789,0.008952,0.008626,0.008789,0.004771874,2150400
1973-12-24,0.008789,0.00887,0.008708,0.008789,0.004771874,9062400
1973-12-26,0.008789,0.009196,0.008789,0.008789,0.004771874,10291200
1973-12-27,0.008789,0.008952,0.008708,0.008708,0.004727893,6144000
1973-12-28,0.008708,0.008708,0.008138,0.008464,0.00459542,9062400
1973-12-31,0.008464,0.008708,0.008138,0.008708,0.004727893,8755200
1974-01-02,0.00887,0.00887,0.00887,0.00887,0.004815848,153600
1974-01-03,0.009115,0.010254,0.009115,0.010254,0.005567274,3993600
1974-01-04,0.010254,0.010417,0.009928,0.009928,0.005390275,8140800
1974-01-07,0.009928,0.009928,0.009928,0.009928,0.005390275,768000
1974-01-08,0.009928,0.010254,0.009928,0.010254,0.005567274,2611200
1974-01-09,0.010091,0.010091,0.009928,0.009928,0.005390275,1536000
1974-01-10,0.009928,0.009928,0.009928,0.009928,0.005390275,153600
1974-01-11,0.009928,0.009928,0.009928,0.009928,0.005390275,307200
1974-01-14,0.010091,0.010091,0.010091,0.010091,0.005478776,153600
1974-01-15,0.010091,0.010091,0.009928,0.010091,0.005478776,614400
1974-01-16,0.010091,0.010091,0.009928,0.010091,0.005478776,1228800
1974-01-17,0.010091,0.010091,0.010091,0.010091,0.005478776,0
1974-01-18,0.010254,0.010417,0.010254,0.010417,0.00565577,1075200
1974-01-21,0.010254,0.010254,0.010173,0.010173,0.005523297,921600
1974-01-22,0.010335,0.010905,0.010335,0.010905,0.005920726,3840000
1974-01-23,0.010986,0.011475,0.010986,0.011475,0.006230201,3686400
1974-01-24,0.011475,0.011475,0.01123,0.011475,0.006230201,1689600
1974-01-25,0.011719,0.011719,0.011719,0.011719,0.006362677,614400
1974-01-28,0.011719,0.0118,0.011719,0.011719,0.006362677,460800
1974-01-29,0.011719,0.011882,0.011719,0.011719,0.006362677,2150400
1974-01-30,0.011882,0.012207,0.011882,0.012044,0.006539131,3532800
1974-01-31,0.012126,0.01237,0.012126,0.01237,0.006716128,768000
1974-02-01,0.012207,0.012207,0.011719,0.011719,0.006362677,1996800
1974-02-04,0.01123,0.01123,0.010986,0.01123,0.006097178,6912000
1974-02-05,0.01123,0.011556,0.011149,0.011556,0.006274175,2150400
1974-02-06,0.011556,0.011556,0.011556,0.011556,0.006274175,0
1974-02-07,0.011556,0.011556,0.011556,0.011556,0.006274175,153600
1974-02-08,0.010661,0.010661,0.010417,0.010417,0.00565577,3840000
1974-02-11,0.010986,0.01123,0.010986,0.010986,0.005964702,2150400
1974-02-12,0.010824,0.010824,0.00944,0.009521,0.005169303,9216000
1974-02-13,0.009521,0.010417,0.009521,0.010417,0.00565577,4454400
1974-02-14,0.010417,0.010417,0.010417,0.010417,0.00565577,0
1974-02-15,0.010417,0.010579,0.010417,0.010579,0.005743725,1382400
1974-02-19,0.010417,0.010417,0.010254,0.010335,0.005611251,1382400
